approve,flag,title_ar,title_translit,author_en,author_ar,category_slug,size_mb,year,source_url
x,ok,الذكر والدعاء والعلاج بالرقى من الكتاب والسنة,aldhkr waldaa walalaj balrqy mn alktab walsnh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,spiritual-healing,28,,https://islamhouse.com/ar/books/117065/
x,ok,مفهوم الغذاء الحلال,mfhwm alghdha alhlal,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,0.2,,https://islamhouse.com/ar/books/388633/
x,ok,الجيرة بين المشروع والممنوع,aljyrh byn almshrwa walmmnwa,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,spiritual-healing,10.3,,https://islamhouse.com/ar/books/406561/
,dupe-internal,أحكام أهل الذمة,ahkam ahl aldhmh,Ibn al-Qayyim,ابن قيم الجوزية,islamic-etiquette,9,,https://islamhouse.com/ar/books/2831714/
x,ok,المعلوم من واجب العلاقة بين الحاكم والمحكوم,almalwm mn wajb alalaqh byn alhakm walmhkwm,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-etiquette,0.4,,https://islamhouse.com/ar/books/2802221/
x,ok,همزية الإصلاح في تشجيع الإسلام وأهله والتمسك كل التمسك بأساسه وأصله,hmzyh alaslah fy tshjya alaslam wahlh waltmsk kl altmsk basash waslh,Hafiz al-Hakami,حافظ بن أحمد الحكمي,islamic-etiquette,0.7,,https://islamhouse.com/ar/books/474278/
x,ok,بيان حقوق ولاة الأمور على الأمة بالأدلة من الكتاب والسنة وبيان ما يترتب على الإخلال بذلك,byan hqwq wlah alamwr aly alamh baladlh mn alktab walsnh wbyan ma ytrtb aly alakhlal bdhlk,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-etiquette,0.3,,https://islamhouse.com/ar/books/453246/
x,ok,القطوف الجياد من حكم وأحكام الجهاد,alqtwf aljyad mn hkm wahkam aljhad,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,islamic-etiquette,0.9,,https://islamhouse.com/ar/books/316766/
x,ok,المفاهيم الصحيحة للجهاد في سبيل الله في ضوء الكتاب والسنة,almfahym alshyhh lljhad fy sbyl allh fy dw alktab walsnh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,islamic-etiquette,0.5,,https://islamhouse.com/ar/books/272698/
x,ok,الجهاد في الإسلام في ضوء الكتاب والسنة,aljhad fy alaslam fy dw alktab walsnh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,islamic-etiquette,1.2,,https://islamhouse.com/ar/books/270600/
x,ok,جهاد الأعداء ووجوب التعاون بين المسلمين,jhad alaada wwjwb altaawn byn almslmyn,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-etiquette,1.4,,https://islamhouse.com/ar/books/2134/
x,ok,الجهاد في سبيل الله في ضوء الكتاب والسنة,aljhad fy sbyl allh fy dw alktab walsnh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,islamic-etiquette,0.8,,https://islamhouse.com/ar/books/1921/
x,ok,تعليقات على الرسالة المغنية في السكوت ولزوم البيوت,talyqat aly alrsalh almghnyh fy alskwt wlzwm albywt,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,islamic-jurisprudence,0.7,,https://islamhouse.com/ar/books/2829171/
x,review,فقه النوازل,fqh alnwazl,Bakr Abu Zayd,بكر بن عبد الله أبو زيد,islamic-jurisprudence,2.8,,https://islamhouse.com/ar/books/172263/
x,ok,الأخطاء العقدية المتعلقة بوباء كورونا,alakhta alaqdyh almtalqh bwba kwrwna,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,spiritual-healing,0.7,,https://islamhouse.com/ar/books/2831204/
x,ok,تحقيق مناط الضرورة والحاجة في التزاحم على أجهزة التنفس والعلاج في ظل وباء كورونا المستجد: دراسة فقهية مقاصدية,thqyq mnat aldrwrh walhajh fy altzahm aly ajhzh altnfs walalaj fy zl wba kwrwna almstjd drash fqhyh mqasdyh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,islamic-jurisprudence,0.6,,https://islamhouse.com/ar/books/2831198/
,dupe-internal,الطرق الحكمية في السياسة الشرعية,altrq alhkmyh fy alsyash alshrayh,Ibn al-Qayyim,ابن قيم الجوزية,spiritual-healing,10.9,,https://islamhouse.com/ar/books/2841139/
x,ok,الطرق الحكمية في السياسة الشرعية,altrq alhkmyh fy alsyash alshrayh,Ibn al-Qayyim,ابن قيم الجوزية,spiritual-healing,15.3,,https://islamhouse.com/ar/books/265612/
x,ok,السياسة الشرعية في إصلاح الراعي والرعية,alsyash alshrayh fy aslah alraay walrayh,Ibn Taymiyyah,ابن تيمية,aqeedah,5.3,,https://islamhouse.com/ar/books/104626/
x,ok,السبل السوية لفقه السنن المروية,alsbl alswyh lfqh alsnn almrwyh,Hafiz al-Hakami,حافظ بن أحمد الحكمي,islamic-jurisprudence,2.4,,https://islamhouse.com/ar/books/2826184/
x,ok,حل العقدة في شرح العمدة [ عمدة الفقه ],hl alaqdh fy shrh alamdh amdh alfqh,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,islamic-jurisprudence,26.5,,https://islamhouse.com/ar/books/2816883/
x,review,المغني,almghny,Ibn Qudamah al-Maqdisi,ابن قدامة المقدسي,islamic-jurisprudence,17.6,,https://islamhouse.com/ar/books/480992/
x,ok,لمع حافلة بذكر الفقه والتفقه والفقهاء فى الصحابة والتابعين,lma haflh bdhkr alfqh waltfqh walfqha fy alshabh waltabayn,Hafiz al-Hakami,حافظ بن أحمد الحكمي,islamic-jurisprudence,6.1,,https://islamhouse.com/ar/books/474263/
x,ok,إرشاد أولي البصائر والألباب لنيل الفقه بأقرب الطرق وأيسر الأسباب,arshad awly albsayr walalbab lnyl alfqh baqrb altrq waysr alasbab,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-jurisprudence,4.6,,https://islamhouse.com/ar/books/461167/
x,ok,مختصر الإنصاف والشرح الكبير,mkhtsr alansaf walshrh alkbyr,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,islamic-jurisprudence,14.5,,https://islamhouse.com/ar/books/264147/
x,review,المسبوك على منحة السلوك في شرح تحفة الملوك,almsbwk aly mnhh alslwk fy shrh thfh almlwk,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,islamic-jurisprudence,7.6,,https://islamhouse.com/ar/books/203877/
x,ok,عمدة الفقه,amdh alfqh,Ibn Qudamah al-Maqdisi,ابن قدامة المقدسي,islamic-jurisprudence,2.5,,https://islamhouse.com/ar/books/2832689/
x,review,شرح العمدة,shrh alamdh,Ibn Taymiyyah,ابن تيمية,aqeedah,10.4,,https://islamhouse.com/ar/books/2827404/
x,ok,فتوى نادرة لفضيلة الشيخ المحدث محمد ناصر الدين الألباني في مسألتين,ftwy nadrh lfdylh alshykh almhdth mhmd nasr aldyn alalbany fy msaltyn,Muhammad Nasir al-Din al-Albani,محمد ناصر الدين الألباني,fatwaas-and-prohibited-disliked,0.4,,https://islamhouse.com/ar/books/2834759/
x,ok,الفتاوى للشيخ محمد الأمين الشنقيطي,alftawy llshykh mhmd alamyn alshnqyty,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,fatwaas-and-prohibited-disliked,1.6,,https://islamhouse.com/ar/books/2831625/
x,ok,فتاوى مهمة لعموم الأمة,ftawy mhmh lamwm alamh,The Permanent Committee (al-Lajnah al-Da'imah),اللجنة الدائمة للبحوث العلمية والإفتاء,fatwaas-and-prohibited-disliked,3.5,,https://islamhouse.com/ar/books/2828175/
x,review,فتاوى اللجنة الدائمة للبحوث العلمية والإفتاء,ftawy alljnh aldaymh llbhwth alalmyh walafta,The Permanent Committee (al-Lajnah al-Da'imah),اللجنة الدائمة للبحوث العلمية والإفتاء,fatwaas-and-prohibited-disliked,8.9,,https://islamhouse.com/ar/books/2807990/
x,ok,فتاوى نور على الدرب للشيخ ابن باز,ftawy nwr aly aldrb llshykh abn baz,Abd al-Aziz ibn Baz,عبد العزيز بن باز,fatwaas-and-prohibited-disliked,40.8,,https://islamhouse.com/ar/books/2804200/
x,ok,فتاوى ومسائل,ftawy wmsayl,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,fatwaas-and-prohibited-disliked,1.9,,https://islamhouse.com/ar/books/264160/
x,ok,الفتاوى السعدية,alftawy alsadyh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,fatwaas-and-prohibited-disliked,9.7,,https://islamhouse.com/ar/books/205547/
x,review,مجموع فتاوى ومقالات متنوعة للشيخ ابن باز,mjmwa ftawy wmqalat mtnwah llshykh abn baz,Abd al-Aziz ibn Baz,عبد العزيز بن باز,fatwaas-and-prohibited-disliked,2.5,,https://islamhouse.com/ar/books/179315/
x,ok,مجموع فتاوى ورسائل الشيخ محمد بن إبراهيم آل الشيخ,mjmwa ftawy wrsayl alshykh mhmd bn abrahym al alshykh,Muhammad ibn Ibrahim Al al-Shaykh,محمد بن إبراهيم آل الشيخ,fatwaas-and-prohibited-disliked,89.7,,https://islamhouse.com/ar/books/21535/
x,ok,فتيا في صيغة الحمد,ftya fy syghh alhmd,Ibn al-Qayyim,ابن قيم الجوزية,fatwaas-and-prohibited-disliked,3.4,,https://islamhouse.com/ar/books/2841152/
x,ok,فتاوى وتنبيهات ونصائح,ftawy wtnbyhat wnsayh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,fatwaas-and-prohibited-disliked,16.5,,https://islamhouse.com/ar/books/2828176/
x,ok,أبحاث هيئة كبار العلماء في المملكة العربية السعودية,abhath hyyh kbar alalma fy almmlkh alarbyh alsawdyh,The Permanent Committee (al-Lajnah al-Da'imah),اللجنة الدائمة للبحوث العلمية والإفتاء,fatwaas-and-prohibited-disliked,97.9,,https://islamhouse.com/ar/books/443201/
x,review,مسائل أبي عمر السدحان للإمام عبد العزيز بن باز,msayl aby amr alsdhan llamam abd alazyz bn baz,Abd al-Aziz ibn Baz,عبد العزيز بن باز,fatwaas-and-prohibited-disliked,0.9,,https://islamhouse.com/ar/books/233551/
x,review,فتاوى ابن تيمية,ftawy abn tymyh,Ibn Taymiyyah,ابن تيمية,fatwaas-and-prohibited-disliked,12.2,,https://islamhouse.com/ar/books/2630/
x,review,أعلام الموقعين عن رب العالمين,aalam almwqayn an rb alaalmyn,Ibn al-Qayyim,ابن قيم الجوزية,islamic-jurisprudence,9.5,,https://islamhouse.com/ar/books/2831715/
x,ok,منهج التشريع الإسلامي وحكمته,mnhj altshrya alaslamy whkmth,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,islamic-jurisprudence,0.5,,https://islamhouse.com/ar/books/2831708/
x,ok,المصالح المرسلة,almsalh almrslh,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,islamic-jurisprudence,0.3,,https://islamhouse.com/ar/books/2831706/
x,ok,مذكرة أصول الفقه على روضة الناظر,mdhkrh aswl alfqh aly rwdh alnazr,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,islamic-jurisprudence,5.8,,https://islamhouse.com/ar/books/2831623/
x,ok,أفحكم الجاهلية يبغون؟,afhkm aljahlyh ybghwn,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-jurisprudence,0.6,,https://islamhouse.com/ar/books/2827851/
x,ok,آداب البحث والمناظرة,adab albhth walmnazrh,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,islamic-jurisprudence,4.4,,https://islamhouse.com/ar/books/2827091/
x,ok,شرح مراقي السعود المسمى: نثر الورود,shrh mraqy alsawd almsmy nthr alwrwd,Muhammad al-Amin al-Shinqiti,محمد الأمين الشنقيطي,islamic-jurisprudence,10,,https://islamhouse.com/ar/books/2827090/
x,ok,الشريعة الإسلامية ومحاسنها وضرورة البشر إليها,alshryah alaslamyh wmhasnha wdrwrh albshr alyha,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-jurisprudence,0.9,,https://islamhouse.com/ar/books/2826042/
x,ok,القواعد الأصولية الفقهية المتعلقة بالمسلم غير المجتهد,alqwaad alaswlyh alfqhyh almtalqh balmslm ghyr almjthd,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,0.6,,https://islamhouse.com/ar/books/2825805/
x,ok,وجوب تحكيم شرع الله ونبذ ما خالفه,wjwb thkym shra allh wnbdh ma khalfh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-jurisprudence,0.6,,https://islamhouse.com/ar/books/2821820/
x,ok,فوائد من شرح إعلام الموقعين عن رب العالمين,fwayd mn shrh aalam almwqayn an rb alaalmyn,Abd al-Aziz ibn Baz,عبد العزيز بن باز,islamic-jurisprudence,3,,https://islamhouse.com/ar/books/2800963/
x,ok,التقليد وأحكامه,altqlyd wahkamh,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,2.3,,https://islamhouse.com/ar/books/388634/
x,ok,قوادح الاستدلال بالإجماع,qwadh alastdlal balajmaa,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,6,,https://islamhouse.com/ar/books/388631/
x,ok,شرح المختصر في أصول الفقه,shrh almkhtsr fy aswl alfqh,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,12.4,,https://islamhouse.com/ar/books/388582/
x,ok,شرح رسالة في أصول الفقه,shrh rsalh fy aswl alfqh,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,3.2,,https://islamhouse.com/ar/books/388580/
x,ok,شرح الأصول في علم الأصول,shrh alaswl fy alm alaswl,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,5.6,,https://islamhouse.com/ar/books/388578/
x,ok,الأصول والفروع حقيقتهما والفرق بينهما والأحكام المتعلقة بهما,alaswl walfrwa hqyqthma walfrq bynhma walahkam almtalqh bhma,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,9.6,,https://islamhouse.com/ar/books/388555/
x,ok,شرح مختصر روضة الناظر,shrh mkhtsr rwdh alnazr,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,27.4,,https://islamhouse.com/ar/books/388554/
x,ok,القواعد الفقهية: المنظومة وشرحها,alqwaad alfqhyh almnzwmh wshrhha,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-jurisprudence,3.2,,https://islamhouse.com/ar/books/380515/
x,ok,مبحث الاجتهاد والخلاف,mbhth alajthad walkhlaf,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,islamic-jurisprudence,0.5,,https://islamhouse.com/ar/books/264149/
x,ok,تحفة أهل الطلب في تجريد أصول قواعد ابن رجب,thfh ahl altlb fy tjryd aswl qwaad abn rjb,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-jurisprudence,1.1,,https://islamhouse.com/ar/books/205541/
x,ok,القواعد والأصول الجامعة والفروق والتقاسيم البديعة النافعة,alqwaad walaswl aljamah walfrwq waltqasym albdyah alnafah,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-jurisprudence,0.6,,https://islamhouse.com/ar/books/205540/
x,ok,شرح المنظومة السعدية في القواعد الفقهية,shrh almnzwmh alsadyh fy alqwaad alfqhyh,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,2.5,,https://islamhouse.com/ar/books/1950/
x,ok,شرح منظومة القواعد الفقهية,shrh mnzwmh alqwaad alfqhyh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,islamic-jurisprudence,0.8,,https://islamhouse.com/ar/books/2832480/
x,ok,القواعد النورانية الفقهية لشيخ الإسلام ابن تيمية,alqwaad alnwranyh alfqhyh lshykh alaslam abn tymyh,Ibn Taymiyyah,ابن تيمية,islamic-jurisprudence,13.8,,https://islamhouse.com/ar/books/2828784/
x,ok,القواعد الأصولية والفقهية,alqwaad alaswlyh walfqhyh,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,0.3,,https://islamhouse.com/ar/books/388583/
x,ok,شرح كتاب قواعد الأصول ومعاقد الفصول,shrh ktab qwaad alaswl wmaaqd alfswl,Sa'd al-Shithri,سعد الشثري,islamic-jurisprudence,6.6,,https://islamhouse.com/ar/books/388562/
x,review,الجامع لفوائد بلوغ المرام,aljama lfwayd blwgh almram,Abd al-Rahman al-Barrak,عبد الرحمن البراك,islamic-jurisprudence,61.6,,https://islamhouse.com/ar/books/2834790/
x,ok,العدة في فوائد أحاديث العمدة,aladh fy fwayd ahadyth alamdh,Abd al-Rahman al-Barrak,عبد الرحمن البراك,islamic-jurisprudence,11.4,,https://islamhouse.com/ar/books/2828517/
x,ok,جامع تراث العلامة الألباني في الفقه,jama trath alalamh alalbany fy alfqh,Muhammad Nasir al-Din al-Albani,محمد ناصر الدين الألباني,islamic-jurisprudence,56.1,,https://islamhouse.com/ar/books/2827934/
,possible-dupe,بدائع الفوائد,bdaya alfwayd,Ibn al-Qayyim,ابن قيم الجوزية,islamic-jurisprudence,27.1,,https://islamhouse.com/ar/books/2827804/
,dupe-internal,الفوائد,alfwayd,Ibn al-Qayyim,ابن قيم الجوزية,islamic-jurisprudence,4.7,,https://islamhouse.com/ar/books/2827802/
